/VIN (inital_phase=120) X,/VIN (inital_phase=120) Y,/SoC (inital_phase=120) X,/SoC (inital_phase=120) Y,/COMP_OUT (inital_phase=120) X,/COMP_OUT (inital_phase=120) Y,/B_Buf<7> (inital_phase=120) X,/B_Buf<7> (inital_phase=120) Y,/B_Buf<6> (inital_phase=120) X,/B_Buf<6> (inital_phase=120) Y,/B_Buf<5> (inital_phase=120) X,/B_Buf<5> (inital_phase=120) Y,/B_Buf<2> (inital_phase=120) X,/B_Buf<2> (inital_phase=120) Y,/B_Buf<1> (inital_phase=120) X,/B_Buf<1> (inital_phase=120) Y,/B_Buf<3> (inital_phase=120) X,/B_Buf<3> (inital_phase=120) Y,/B_Buf<0> (inital_phase=120) X,/B_Buf<0> (inital_phase=120) Y,/EoC (inital_phase=120) X,/EoC (inital_phase=120) Y,/I25/DAC_OUT (inital_phase=120) X,/I25/DAC_OUT (inital_phase=120) Y,/I25/SH_OUT (inital_phase=120) X,/I25/SH_OUT (inital_phase=120) Y,/B_Buf<4> (inital_phase=120) X,/B_Buf<4> (inital_phase=120) Y
1.7001722615175e-05,0.5873696213242169,1.7001722615175e-05,0,1.7001722615175e-05,1.199999680357436,1.7001722615175e-05,1.199999560053352,1.7001722615175e-05,9.540330472380032e-08,1.7001722615175e-05,1.199999560053187,1.7001722615175e-05,9.540330472380533e-08,1.7001722615175e-05,9.540330468651741e-08,1.7001722615175e-05,1.19994375288371,1.7001722615175e-05,9.540330474890462e-08,1.7001722615175e-05,0,1.7001722615175e-05,0.7501206010029933,1.7001722615175e-05,0.7745568149502323,1.7001722615175e-05,9.540330232747265e-08
1.700173106776834e-05,0.5873693027395673,1.700173106776834e-05,0,1.700173106776834e-05,1.199999679715856,1.700173106776834e-05,1.199999560053252,1.700173106776834e-05,9.5403304612256e-08,1.700173106776834e-05,1.19999956005319,1.700173106776834e-05,9.540330461204151e-08,1.700173106776834e-05,9.540330466920951e-08,1.700173106776834e-05,1.19995313608825,1.700173106776834e-05,9.540330464033516e-08,1.700173106776834e-05,0,1.700173106776834e-05,0.7501849125749119,1.700173106776834e-05,0.7745569608288569,1.700173106776834e-05,9.540330702066559e-08
1.700173937615319e-05,0.5873689895902487,1.700173937615319e-05,0,1.700173937615319e-05,1.199999678717856,1.700173937615319e-05,1.199999560053234,1.700173937615319e-05,9.540330474361748e-08,1.700173937615319e-05,1.199999560053268,1.700173937615319e-05,9.540330474380494e-08,1.700173937615319e-05,9.540330472430239e-08,1.700173937615319e-05,1.19996276497337,1.700173937615319e-05,9.540330473769361e-08,1.700173937615319e-05,0,1.700173937615319e-05,0.7502489462760316,1.700173937615319e-05,0.7745571109787569,1.700173937615319e-05,9.540330237210157e-08
1.700175131260323e-05,0.5873685396964109,1.700175131260323e-05,0,1.700175131260323e-05,1.199999676722811,1.700175131260323e-05,1.199999560053239,1.700175131260323e-05,9.540330461800014e-08,1.700175131260323e-05,1.199999560053474,1.700175131260323e-05,9.540330461797392e-08,1.700175131260323e-05,9.540330463627596e-08,1.700175131260323e-05,1.19997141724642,1.700175131260323e-05,9.540330465745472e-08,1.700175131260323e-05,0,1.700175131260323e-05,0.7503417665441198,1.700175131260323e-05,0.7745573368830256,1.700175131260323e-05,9.54033070525695e-08
1.700176601739934e-05,0.5873679854615237,1.700176601739934e-05,0,1.700176601739934e-05,1.199999673507602,1.700176601739934e-05,1.199999560053227,1.700176601739934e-05,9.540330473441822e-08,1.700176601739934e-05,1.199999560053099,1.700176601739934e-05,9.540330473486155e-08,1.700176601739934e-05,9.540330475335199e-08,1.700176601739934e-05,1.199981152738942,1.700176601739934e-05,9.540330469301647e-08,1.700176601739934e-05,0,1.700176601739934e-05,0.7504570387617011,1.700176601739934e-05,0.774557629958988,1.700176601739934e-05,9.540330232329096e-08
1.700178145265175e-05,0.587367403695198,1.700178145265175e-05,0,1.700178145265175e-05,1.199999669427935,1.700178145265175e-05,1.199999560053241,1.700178145265175e-05,9.540330461404658e-08,1.700178145265175e-05,1.19999956005319,1.700178145265175e-05,9.540330461430905e-08,1.700178145265175e-05,9.540330463614791e-08,1.700178145265175e-05,1.199986111901926,1.700178145265175e-05,9.540330469403181e-08,1.700178145265175e-05,0,1.700178145265175e-05,0.7505789192584563,1.700178145265175e-05,0.7745579533731684,1.700178145265175e-05,9.540330700519054e-08
1.700180171171689e-05,0.5873666401157435,1.700180171171689e-05,0,1.700180171171689e-05,1.199999663278595,1.700180171171689e-05,1.199999560053225,1.700180171171689e-05,9.54033047283103e-08,1.700180171171689e-05,1.199999560053322,1.700180171171689e-05,9.540330472915699e-08,1.700180171171689e-05,9.540330476073996e-08,1.700180171171689e-05,1.199992175242706,1.700180171171689e-05,9.54033046924683e-08,1.700180171171689e-05,0,1.700180171171689e-05,0.7507399630447503,1.700180171171689e-05,0.7745583993793921,1.700180171171689e-05,9.540330236332897e-08
1.700182962477837e-05,0.5873655880514244,1.700182962477837e-05,0,1.700182962477837e-05,1.199999653816242,1.700182962477837e-05,1.199999560053439,1.700182962477837e-05,9.54033046130575e-08,1.700182962477837e-05,1.19999956005311,1.700182962477837e-05,9.540330461389929e-08,1.700182962477837e-05,9.540330465536821e-08,1.700182962477837e-05,1.199994709012756,1.700182962477837e-05,9.540330469513825e-08,1.700182962477837e-05,0,1.700182962477837e-05,0.750963180844056,1.700182962477837e-05,0.7745590477939805,1.700182962477837e-05,9.540330702344538e-08
1.700185148286714e-05,0.5873647642036156,1.700185148286714e-05,0,1.700185148286714e-05,1.199999645891624,1.700185148286714e-05,1.199999560053173,1.700185148286714e-05,9.540330473295543e-08,1.700185148286714e-05,1.199999560053159,1.700185148286714e-05,9.540330473440977e-08,1.700185148286714e-05,9.540330467978279e-08,1.700185148286714e-05,1.199997031726553,1.700185148286714e-05,9.540330469449924e-08,1.700185148286714e-05,0,1.700185148286714e-05,0.751138643126127,1.700185148286714e-05,0.7745595788422782,1.700185148286714e-05,9.540330235670219e-08
1.700187633062052e-05,0.5873638276731281,1.700187633062052e-05,0,1.700187633062052e-05,1.19999963660004,1.700187633062052e-05,1.199999560053251,1.700187633062052e-05,9.540330465477334e-08,1.700187633062052e-05,1.199999560053179,1.700187633062052e-05,9.540330460621251e-08,1.700187633062052e-05,9.540330469125679e-08,1.700187633062052e-05,1.199996772010631,1.700187633062052e-05,9.540330465108617e-08,1.700187633062052e-05,0,1.700187633062052e-05,0.7513384457857836,1.700187633062052e-05,0.7745602028266864,1.700187633062052e-05,9.540330703508631e-08
1.7001906722038e-05,0.5873626821978184,1.7001906722038e-05,0,1.7001906722038e-05,1.199999625061813,1.7001906722038e-05,1.199999560053232,1.7001906722038e-05,9.540330468763016e-08,1.7001906722038e-05,1.199999560053133,1.7001906722038e-05,9.540330478101038e-08,1.7001906722038e-05,9.540330472472704e-08,1.7001906722038e-05,1.199998258795544,1.7001906722038e-05,9.540330469598698e-08,1.7001906722038e-05,0,1.7001906722038e-05,0.7515829932164932,1.7001906722038e-05,0.7745609903319544,1.7001906722038e-05,9.540330236970367e-08
1.700195799325815e-05,0.5873607497471972,1.700195799325815e-05,0,1.700195799325815e-05,1.19999960564507,1.700195799325815e-05,1.199999560053226,1.700195799325815e-05,9.540330469024667e-08,1.700195799325815e-05,1.1999995600532,1.700195799325815e-05,9.540330457702891e-08,1.700195799325815e-05,9.540330462902348e-08,1.700195799325815e-05,1.19999784395578,1.700195799325815e-05,9.540330468689078e-08,1.700195799325815e-05,0,1.700195799325815e-05,0.7519951463239879,1.700195799325815e-05,0.774562365587229,1.700195799325815e-05,9.540330701204972e-08
1.700200041666708e-05,0.5873591507772953,1.700200041666708e-05,0,1.700200041666708e-05,1.199999589875818,1.700200041666708e-05,1.199999560053246,1.700200041666708e-05,9.540330467717236e-08,1.700200041666708e-05,1.199999560053564,1.700200041666708e-05,9.540330480369578e-08,1.700200041666708e-05,9.54033047199982e-08,1.700200041666708e-05,1.199998860102362,1.700200041666708e-05,9.540330469876877e-08,1.700200041666708e-05,0,1.700200041666708e-05,0.7523352253493808,1.700200041666708e-05,0.7745635380701855,1.700200041666708e-05,9.540330239009662e-08
1.700202299250373e-05,0.5873582998772218,1.700202299250373e-05,0,1.700202299250373e-05,1.199999581719489,1.700202299250373e-05,1.199999560053254,1.700202299250373e-05,9.54033046697446e-08,1.700202299250373e-05,1.199999560053316,1.700202299250373e-05,9.540330470438703e-08,1.700202299250373e-05,9.540330466852008e-08,1.700202299250373e-05,1.19997100476225,1.700202299250373e-05,9.540330470432967e-08,1.700202299250373e-05,0,1.700202299250373e-05,0.7525154383883211,1.700202299250373e-05,0.7745641742714184,1.700202299250373e-05,9.540330470410002e-08
1.70020506626987e-05,0.5873572569670292,1.70020506626987e-05,0,1.70020506626987e-05,1.199999571821734,1.70020506626987e-05,1.199999560053024,1.70020506626987e-05,9.540330467431729e-08,1.70020506626987e-05,1.1999995600534,1.70020506626987e-05,9.540330463405009e-08,1.70020506626987e-05,9.540330470956256e-08,1.70020506626987e-05,1.200003665062224,1.70020506626987e-05,9.540330463356165e-08,1.70020506626987e-05,0,1.70020506626987e-05,0.7527359834843691,1.70020506626987e-05,0.7745649578423088,1.70020506626987e-05,9.540330464131461e-08
1.70020763174571e-05,0.587356290020172,1.70020763174571e-05,0,1.70020763174571e-05,1.199999562828211,1.70020763174571e-05,1.19999956005331,1.70020763174571e-05,9.540330470027028e-08,1.70020763174571e-05,1.199999560053175,1.70020763174571e-05,9.540330473876013e-08,1.70020763174571e-05,9.540330463977013e-08,1.70020763174571e-05,1.200003778503903,1.70020763174571e-05,9.540330472218393e-08,1.70020763174571e-05,0,1.70020763174571e-05,0.7529398210929859,1.70020763174571e-05,0.7745656905903878,1.70020763174571e-05,9.540330474228348e-08
1.700212762697388e-05,0.5873543561265561,1.700212762697388e-05,0,1.700212762697388e-05,1.199999545384965,1.700212762697388e-05,1.199999560052951,1.700212762697388e-05,9.540330465650377e-08,1.700212762697388e-05,1.199999560053264,1.700212762697388e-05,9.540330466056804e-08,1.700212762697388e-05,9.540330476668769e-08,1.700212762697388e-05,1.19999424579593,1.700212762697388e-05,9.540330463054039e-08,1.700212762697388e-05,0,1.700212762697388e-05,0.7533454271100768,1.700212762697388e-05,0.7745671703166433,1.700212762697388e-05,9.540330462518018e-08
1.700223024600746e-05,0.5873504883397181,1.700223024600746e-05,0,1.700223024600746e-05,1.199999512675528,1.700223024600746e-05,1.199999560053452,1.700223024600746e-05,9.540330470901797e-08,1.700223024600746e-05,1.199999560053464,1.700223024600746e-05,9.540330472694402e-08,1.700223024600746e-05,9.540330462520161e-08,1.700223024600746e-05,1.200005006787454,1.700223024600746e-05,9.540330473887536e-08,1.700223024600746e-05,0,1.700223024600746e-05,0.75414748614148,1.700223024600746e-05,0.7745701699879349,1.700223024600746e-05,9.540330476567222e-08
1.700243548407462e-05,0.5873427527676206,1.700243548407462e-05,0,1.700243548407462e-05,1.199999455534434,1.700243548407462e-05,1.199999560053306,1.700243548407462e-05,9.54033046477811e-08,1.700243548407462e-05,1.199999560053038,1.700243548407462e-05,9.540330468311521e-08,1.700243548407462e-05,9.540330475512974e-08,1.700243548407462e-05,1.199993879740939,1.700243548407462e-05,9.54033046067841e-08,1.700243548407462e-05,0,1.700243548407462e-05,0.7557113460570999,1.700243548407462e-05,0.7745762528950897,1.700243548407462e-05,9.540330452228368e-08
1.700284596020893e-05,0.5873272816297408,1.700284596020893e-05,0,1.700284596020893e-05,1.199999370044553,1.700284596020893e-05,1.199999560053177,1.700284596020893e-05,9.540330472190329e-08,1.700284596020893e-05,1.199999560053672,1.700284596020893e-05,9.5403304693877e-08,1.700284596020893e-05,9.540330463886992e-08,1.700284596020893e-05,1.200005190722456,1.700284596020893e-05,9.540330471359608e-08,1.700284596020893e-05,0,1.700284596020893e-05,0.7586681972896206,1.700284596020893e-05,0.7745884579501046,1.700284596020893e-05,9.540330483231034e-08
1.700366691247755e-05,0.5872963393792808,1.700366691247755e-05,0,1.700366691247755e-05,1.199999287562544,1.700366691247755e-05,1.199999560053278,1.700366691247755e-05,9.540330458943846e-08,1.700366691247755e-05,1.19999956005255,1.700366691247755e-05,9.540330466630807e-08,1.700366691247755e-05,9.540330478344436e-08,1.700366691247755e-05,1.199993816042302,1.700366691247755e-05,9.540330466804836e-08,1.700366691247755e-05,0,1.700366691247755e-05,0.7638967973653634,1.700366691247755e-05,0.7746119423952138,1.700366691247755e-05,9.540330452000765e-08
1.700530881701479e-05,0.5872344549798452,1.700530881701479e-05,0,1.700530881701479e-05,1.199999354594502,1.700530881701479e-05,1.199999560053471,1.700530881701479e-05,9.540330485636982e-08,1.700530881701479e-05,1.199999560053875,1.700530881701479e-05,9.540330471001878e-08,1.700530881701479e-05,9.540330455254291e-08,1.700530881701479e-05,1.20000524715461,1.700530881701479e-05,9.540330468278693e-08,1.700530881701479e-05,0,1.700530881701479e-05,0.7718835416582558,1.700530881701479e-05,0.7746517700606057,1.700530881701479e-05,9.540330487460799e-08
1.700859262608928e-05,0.5871106865892151,1.700859262608928e-05,0,1.700859262608928e-05,1.199999997280994,1.700859262608928e-05,1.19999956005328,1.700859262608928e-05,9.540330453741033e-08,1.700859262608928e-05,1.1999995600529,1.700859262608928e-05,9.540330464798558e-08,1.700859262608928e-05,9.540330480871663e-08,1.700859262608928e-05,1.199993868140053,1.700859262608928e-05,9.540330470603944e-08,1.700859262608928e-05,0,1.700859262608928e-05,0.7808147697947528,1.700859262608928e-05,0.7747014029115361,1.700859262608928e-05,9.540330448573942e-08
1.701338573419613e-05,0.5869300329568519,1.701338573419613e-05,0,1.701338573419613e-05,1.200001886904881,1.701338573419613e-05,1.199999560053199,1.701338573419613e-05,9.540330477236349e-08,1.701338573419613e-05,1.199999560053555,1.701338573419613e-05,9.540330467582444e-08,1.701338573419613e-05,9.540330460069537e-08,1.701338573419613e-05,1.200005255553485,1.701338573419613e-05,9.540330463342406e-08,1.701338573419613e-05,0,1.701338573419613e-05,0.7851328042885096,1.701338573419613e-05,0.774727763521472,1.701338573419613e-05,9.540330487832424e-08
1.701876373326313e-05,0.5867273360268572,1.701876373326313e-05,0,1.701876373326313e-05,1.20000582057874,1.701876373326313e-05,1.199999560053258,1.701876373326313e-05,9.540330457508306e-08,1.701876373326313e-05,1.199999560052925,1.701876373326313e-05,9.540330466974473e-08,1.701876373326313e-05,9.540330475715909e-08,1.701876373326313e-05,1.199993861715513,1.701876373326313e-05,9.540330476387785e-08,1.701876373326313e-05,0,1.701876373326313e-05,0.786009685836797,1.701876373326313e-05,0.7747324827089683,1.701876373326313e-05,9.540330449040436e-08
1.702541105902144e-05,0.5864768002363877,1.702541105902144e-05,0,1.702541105902144e-05,1.200013518303913,1.702541105902144e-05,1.199999560053221,1.702541105902144e-05,9.540330481317167e-08,1.702541105902144e-05,1.199999560053801,1.702541105902144e-05,9.540330468704443e-08,1.702541105902144e-05,9.540330463607557e-08,1.702541105902144e-05,1.200005260933614,1.702541105902144e-05,9.54033045773143e-08,1.702541105902144e-05,0,1.702541105902144e-05,0.7862581045013211,1.702541105902144e-05,0.7747319019925879,1.702541105902144e-05,9.540330486033343e-08
1.703391487178287e-05,0.5861562974314737,1.703391487178287e-05,0,1.703391487178287e-05,1.200027718762917,1.703391487178287e-05,1.199999560053236,1.703391487178287e-05,9.540330460247307e-08,1.703391487178287e-05,1.199999560052407,1.703391487178287e-05,9.54033047032857e-08,1.703391487178287e-05,9.540330477874597e-08,1.703391487178287e-05,1.199993843546463,1.703391487178287e-05,9.540330480905879e-08,1.703391487178287e-05,0,1.703391487178287e-05,0.786480242250931,1.703391487178287e-05,0.7747310429606026,1.703391487178287e-05,9.540330450613979e-08
1.704883765441932e-05,0.5855938777127051,1.704883765441932e-05,0,1.704883765441932e-05,1.200076323500664,1.704883765441932e-05,1.199999560053514,1.704883765441932e-05,9.540330473805766e-08,1.704883765441932e-05,1.199999560054026,1.704883765441932e-05,9.540330463661247e-08,1.704883765441932e-05,9.540330456681322e-08,1.704883765441932e-05,1.200005277779394,1.704883765441932e-05,9.540330459927041e-08,1.704883765441932e-05,0,1.704883765441932e-05,0.7868111210023668,1.704883765441932e-05,0.7747344831643859,1.704883765441932e-05,9.540330484276595e-08
1.705244079158038e-05,0.5854580821716417,1.705244079158038e-05,0,1.705244079158038e-05,1.200175263258516,1.705244079158038e-05,1.199999560052966,1.705244079158038e-05,9.540330460633993e-08,1.705244079158038e-05,1.199999560052479,1.705244079158038e-05,9.540330473756174e-08,1.705244079158038e-05,9.540330478943859e-08,1.705244079158038e-05,1.199993838159483,1.705244079158038e-05,9.540330473635815e-08,1.705244079158038e-05,0,1.705244079158038e-05,0.7868815513645717,1.705244079158038e-05,0.774736543964772,1.705244079158038e-05,9.540330450720855e-08
1.705424236016091e-05,0.5853901846801701,1.705424236016091e-05,0,1.705424236016091e-05,1.200253928502713,1.705424236016091e-05,1.199999560053757,1.705424236016091e-05,9.540330476550154e-08,1.705424236016091e-05,1.199999560053946,1.705424236016091e-05,9.540330465822046e-08,1.705424236016091e-05,9.540330456683477e-08,1.705424236016091e-05,1.200005290379925,1.705424236016091e-05,9.540330462869025e-08,1.705424236016091e-05,0,1.705424236016091e-05,0.7869246880081902,1.705424236016091e-05,0.7747378977903245,1.705424236016091e-05,9.540330486608467e-08
1.705784549732198e-05,0.5852543902596968,1.705784549732198e-05,0,1.705784549732198e-05,1.200487656167035,1.705784549732198e-05,1.199999560053018,1.705784549732198e-05,9.540330454761633e-08,1.705784549732198e-05,1.199999560052559,1.705784549732198e-05,9.540330466916795e-08,1.705784549732198e-05,9.540330479002847e-08,1.705784549732198e-05,1.199993825925875,1.705784549732198e-05,9.540330471746871e-08,1.705784549732198e-05,0,1.705784549732198e-05,0.7870553839019856,1.705784549732198e-05,0.774741991818064,1.705784549732198e-05,9.540330452032972e-08
1.706103280092052e-05,0.5851342683335371,1.706103280092052e-05,0,1.706103280092052e-05,1.199316451141567,1.706103280092052e-05,1.199999560053437,1.706103280092052e-05,9.540330480094103e-08,1.706103280092052e-05,1.199999560053871,1.706103280092052e-05,9.540330466354591e-08,1.706103280092052e-05,9.540330456292817e-08,1.706103280092052e-05,1.200005298654083,1.706103280092052e-05,9.540330464648075e-08,1.706103280092052e-05,0,1.706103280092052e-05,0.7871647153980963,1.706103280092052e-05,0.7747463931723856,1.706103280092052e-05,9.540330486563195e-08
1.706520522936344e-05,0.5849770202862776,1.706520522936344e-05,0,1.706520522936344e-05,1.180473300875589,1.706520522936344e-05,1.199999560053042,1.706520522936344e-05,9.540330455248497e-08,1.706520522936344e-05,1.199999560052903,1.706520522936344e-05,9.540330466740942e-08,1.706520522936344e-05,9.540330477287805e-08,1.706520522936344e-05,1.199993818406393,1.706520522936344e-05,9.540330471471715e-08,1.706520522936344e-05,0,1.706520522936344e-05,0.7871660644809528,1.706520522936344e-05,0.774750295684926,1.706520522936344e-05,9.540330452089922e-08
1.706824846941571e-05,0.5848623290824168,1.706824846941571e-05,0,1.706824846941571e-05,1.124416692706623,1.706824846941571e-05,1.199999560053413,1.706824846941571e-05,9.540330477171797e-08,1.706824846941571e-05,1.199999560053551,1.706824846941571e-05,9.540330470094553e-08,1.706824846941571e-05,9.54033045748732e-08,1.706824846941571e-05,1.200005306092149,1.706824846941571e-05,9.540330461889013e-08,1.706824846941571e-05,0,1.706824846941571e-05,0.7871445782468647,1.706824846941571e-05,0.7747525444895755,1.706824846941571e-05,9.54033048534893e-08
